capacity,eightd_has_key_dispenser,electric_bike_surcharge_waiver,external_id,has_kiosk,lat,lon,name,region_id,short_name,station_id,station_type
15,false,false,27d919c7-7fda-41d1-9c05-2f537d5c4ce2,true,38.9546,-76.9595,Queens Chapel & Hamilton St,133,32410,27d919c7-7fda-41d1-9c05-2f537d5c4ce2,classic
15,false,false,0825f4f2-1f3f-11e7-bf6b-3863bb334450,true,38.894941,-77.09169,Langston Blvd & N Cleveland St,41,31079,0825f4f2-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,08261407-1f3f-11e7-bf6b-3863bb334450,true,38.994113,-77.076986,Connecticut Ave & Chevy Chase Lake Dr,44,32051,08261407-1f3f-11e7-bf6b-3863bb334450,classic
23,false,false,0826132d-1f3f-11e7-bf6b-3863bb334450,true,38.915604,-76.983683,New York Ave & Hecht Ave NE,42,31518,0826132d-1f3f-11e7-bf6b-3863bb334450,classic
12,false,false,082524a2-1f3f-11e7-bf6b-3863bb334450,true,38.893237,-77.086063,N Veitch St & Key Blvd,41,31028,082524a2-1f3f-11e7-bf6b-3863bb334450,classic
17,false,false,d8f65b11-57ec-4a9f-9b52-f5696e129f02,true,38.962119,-76.935578,Riverdale Park Town Center,133,32421,d8f65b11-57ec-4a9f-9b52-f5696e129f02,classic
15,false,false,bcb21167-85ed-4374-8807-d9409aaa01a5,true,38.9698,-76.9493,Hyattsville Library / Adelphi Rd & Toledo Rd,133,32417,bcb21167-85ed-4374-8807-d9409aaa01a5,classic
19,false,false,0824a5b0-1f3f-11e7-bf6b-3863bb334450,true,38.903741450919384,-77.04245209693909,18th & L St NW,42,31224,0824a5b0-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,0826518d-1f3f-11e7-bf6b-3863bb334450,true,39.044887,-77.047788,Amherst Ave & Elkins St,44,32063,0826518d-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,082614e4-1f3f-11e7-bf6b-3863bb334450,true,38.898301,-77.118009,Langston Blvd & N Woodstock St,41,31900,082614e4-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,0824cb9b-1f3f-11e7-bf6b-3863bb334450,true,38.895344,-77.016106,4th & D St NW / Judiciary Square,42,31621,0824cb9b-1f3f-11e7-bf6b-3863bb334450,classic
11,false,false,082634c6-1f3f-11e7-bf6b-3863bb334450,true,38.92403,-77.235955,Westpark Dr & Leesburg Pike,104,32201,082634c6-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,99ddcd49-1312-4d80-8030-9bc2732deb5c,true,38.876211,-77.012443,King Greenleaf Rec Center,42,31654,99ddcd49-1312-4d80-8030-9bc2732deb5c,classic
12,false,false,1890899353648060422,true,38.930767,-77.241436,Tyco Rd & Boyd Pointe Way,,31398,1890899353648060422,classic
19,false,false,a7b98322-bdbb-421e-b2e4-1bb42ef9d01f,true,38.910674,-77.03188,14th & Q St NW,42,31327,a7b98322-bdbb-421e-b2e4-1bb42ef9d01f,classic
11,false,false,2f12b7e0-a0f1-49ed-92d8-784133ea9168,true,39.0473228,-77.0510969,Wheaton Library & Community Rec Center,44,32084,2f12b7e0-a0f1-49ed-92d8-784133ea9168,classic
12,false,false,082528fb-1f3f-11e7-bf6b-3863bb334450,true,38.883921,-77.116817,Glebe Rd & 11th St N,41,31038,082528fb-1f3f-11e7-bf6b-3863bb334450,classic
16,false,false,08246cd5-1f3f-11e7-bf6b-3863bb334450,true,38.861056,-77.049417,Crystal Dr & 15th St S,41,31003,08246cd5-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,44b6aaca-6a97-425c-9d95-93a1d836c22d,true,39.0313141,-77.0041217,The Shoppes @ Burnt Mills,44,32085,44b6aaca-6a97-425c-9d95-93a1d836c22d,classic
15,false,false,082625d9-1f3f-11e7-bf6b-3863bb334450,true,38.797557,-77.053766,Lee Center,40,31914,082625d9-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,99e66f13-6f03-4872-9f34-bcd92fe519fd,true,38.892244,-77.033234,15th St & Constitution Ave NW,42,31321,99e66f13-6f03-4872-9f34-bcd92fe519fd,classic
19,false,false,0826242b-1f3f-11e7-bf6b-3863bb334450,true,38.798133,-77.0487,Franklin St & S Washington St,40,31907,0826242b-1f3f-11e7-bf6b-3863bb334450,classic
11,false,false,d61b3881-e324-4c6d-aa92-849716c70b04,true,38.84623,-76.97703,19th & Savannah St SE,42,31815,d61b3881-e324-4c6d-aa92-849716c70b04,classic
11,false,false,0826373c-1f3f-11e7-bf6b-3863bb334450,true,38.928919,-77.225394,Westpark & Park Run Dr,104,32207,0826373c-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,08259009-1f3f-11e7-bf6b-3863bb334450,true,38.920387,-77.025672,10th St & Florida Ave NW,42,31120,08259009-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,0826256c-1f3f-11e7-bf6b-3863bb334450,true,38.841291,-77.063093,Mount Vernon Ave & Bruce St,40,31912,0826256c-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,305ce636-23c1-42f3-a28b-8be4feca2e05,true,39.06219,-77.129235,Congressional Ln & E Jefferson St,43,32081,305ce636-23c1-42f3-a28b-8be4feca2e05,classic
19,false,false,7fcbf92d-a257-4973-828b-181d5602eee5,true,38.905424,-77.034674,15th & M St NW,42,31298,7fcbf92d-a257-4973-828b-181d5602eee5,classic
31,false,false,082631cd-1f3f-11e7-bf6b-3863bb334450,true,38.928552,-77.032224,14th & Irving St NW,42,31124,082631cd-1f3f-11e7-bf6b-3863bb334450,classic
11,false,false,08247f59-1f3f-11e7-bf6b-3863bb334450,true,38.93362634918731,-77.0575301349163,Connecticut Ave & Macomb St NW / Cleveland Park,42,31305,08247f59-1f3f-11e7-bf6b-3863bb334450,classic
47,false,false,08249dad-1f3f-11e7-bf6b-3863bb334450,true,38.893028,-77.026013,10th St & Constitution Ave NW,42,31219,08249dad-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,08261e06-1f3f-11e7-bf6b-3863bb334450,true,38.947156,-77.065115,Connecticut Ave & Yuma St NW,42,31318,08261e06-1f3f-11e7-bf6b-3863bb334450,classic
23,false,false,0824c376-1f3f-11e7-bf6b-3863bb334450,true,38.915544,-77.038252,New Hampshire Ave & T St NW,42,31229,0824c376-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,183f8ffb-756c-4271-8d9a-a5cde3f13116,true,38.9252,-76.964896,South Dakota Ave & Bladensburg Rd NE,42,31538,183f8ffb-756c-4271-8d9a-a5cde3f13116,classic
11,false,false,0826029e-1f3f-11e7-bf6b-3863bb334450,true,38.86215024521491,-77.06812083721161,Army Navy Dr & S Nash St,41,31095,0826029e-1f3f-11e7-bf6b-3863bb334450,classic
12,false,false,33ae16de-ca5b-4253-9096-35ccae7bb8dd,true,38.887403,-77.176992,Pennsylvania Ave & Park Ave,152,32603,33ae16de-ca5b-4253-9096-35ccae7bb8dd,classic
11,false,false,0825ba12-1f3f-11e7-bf6b-3863bb334450,true,38.898536,-76.931862,Nannie Helen Burroughs Ave & 49th St NE,42,31710,0825ba12-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,08263d19-1f3f-11e7-bf6b-3863bb334450,true,38.960084,-77.353414,Temporary Rd & Old Reston Ave,104,32218,08263d19-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,3dc3100e-7a4c-4d34-8b92-e820f1bd46a0,true,38.888524,-76.913188,Capitol Heights Metro,133,32419,3dc3100e-7a4c-4d34-8b92-e820f1bd46a0,classic
19,false,false,0248fa3b-6df4-4fdc-ae31-ee2e4d177da8,true,38.852903,-77.045916,National Airport,41,31935,0248fa3b-6df4-4fdc-ae31-ee2e4d177da8,classic
16,false,false,08246e8c-1f3f-11e7-bf6b-3863bb334450,true,38.86331354301248,-77.06341624259947,Pentagon Row Plaza / Army Navy Dr & Joyce St,41,31006,08246e8c-1f3f-11e7-bf6b-3863bb334450,classic
17,false,false,08247310-1f3f-11e7-bf6b-3863bb334450,true,38.852929,-77.049723,Crystal Dr & 23rd St S,41,31011,08247310-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,ed8f70f3-15e3-448c-86c5-d27d87402ad3,true,38.924144,-77.002098,Edgewood Rec Center,42,31529,ed8f70f3-15e3-448c-86c5-d27d87402ad3,classic
23,false,false,08263c43-1f3f-11e7-bf6b-3863bb334450,true,38.892441,-77.048947,22nd St & Constitution Ave NW,42,31292,08263c43-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,08261a52-1f3f-11e7-bf6b-3863bb334450,true,38.831516,-77.008133,South Capitol & Atlantic St SW,42,31811,08261a52-1f3f-11e7-bf6b-3863bb334450,classic
23,false,false,08254ffb-1f3f-11e7-bf6b-3863bb334450,true,38.955016,-77.069956,Connecticut & Nebraska Ave NW,42,31310,08254ffb-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,082543d4-1f3f-11e7-bf6b-3863bb334450,true,38.894722,-77.045128,20th St & Virginia Ave NW,42,31259,082543d4-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,e9611824-0245-4482-bc8b-970c0eface40,true,38.88548252734069,-76.97718724608421,Stadium Armory Metro,42,31665,e9611824-0245-4482-bc8b-970c0eface40,classic
35,false,false,0825fca2-1f3f-11e7-bf6b-3863bb334450,true,38.898301,-77.039643,17th & G St NW,42,31277,0825fca2-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,1884993950171398452,true,38.930316,-77.083704,New Mexico & Cathedral Ave NW,,31394,1884993950171398452,classic
15,false,false,0825f946-1f3f-11e7-bf6b-3863bb334450,true,38.82595,-77.058541,Mount Vernon Ave & E Del Ray Ave,40,31086,0825f946-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,0824741d-1f3f-11e7-bf6b-3863bb334450,true,38.9003,-77.0429,19th St & Pennsylvania Ave NW,42,31100,0824741d-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,0826502d-1f3f-11e7-bf6b-3863bb334450,true,38.98265,-76.988311,Takoma Park Rec Center,44,32059,0826502d-1f3f-11e7-bf6b-3863bb334450,classic
12,false,false,1929488700232798842,true,38.83480010457699,-77.30705653659993,GMU/Rappahannock River Ln,,32294,1929488700232798842,classic
15,false,false,ce3db0b4-8c4f-4c6c-a059-73fff08c1edf,true,38.886048,-77.142317,Westover Library / Washington Blvd & N McKinley Rd,41,31921,ce3db0b4-8c4f-4c6c-a059-73fff08c1edf,classic
15,false,false,0825c063-1f3f-11e7-bf6b-3863bb334450,true,38.94113915653008,-77.061977237463,Connecticut Ave & Tilden St NW,42,31313,0825c063-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,0825f465-1f3f-11e7-bf6b-3863bb334450,true,38.804378,-77.060866,Duke St & John Carlyle St,40,31081,0825f465-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,804fb759-1127-4059-a67a-c1fdd5d98082,true,39.085314,-76.940547,Castle Blvd & Castle Ln,44,32092,804fb759-1127-4059-a67a-c1fdd5d98082,classic
12,false,false,39d08937-66b3-4fd8-89d0-49e5144f1922,true,38.900371,-77.205428,Pimmit Dr & Los Pueblos Ln,104,32265,39d08937-66b3-4fd8-89d0-49e5144f1922,classic
15,false,false,08264392-1f3f-11e7-bf6b-3863bb334450,true,38.876695,-77.112982,Carlin Springs Rd & N Thomas St,41,31919,08264392-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,0825e5ff-1f3f-11e7-bf6b-3863bb334450,true,38.964992,-77.103381,River Rd & Landy Ln,44,32046,0825e5ff-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,08262094-1f3f-11e7-bf6b-3863bb334450,true,38.82005823354218,-77.06282079219818,Commonwealth Ave & E Monroe Ave,40,31913,08262094-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,e710493d-96af-49da-a8ed-8e3e7301c82c,true,38.935839,-77.106913,Loughboro Rd & Dalecarlia Pkwy NW / Sibley Hospital,42,31334,e710493d-96af-49da-a8ed-8e3e7301c82c,classic
15,false,false,0825fa22-1f3f-11e7-bf6b-3863bb334450,true,38.833077,-77.059821,Mount Vernon Ave & Kennedy St,40,31088,0825fa22-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,97506e92-1d23-4396-8ec8-e1901ccc22fa,true,39.049,-77.10933,Citadel Ave & McGrath Blvd,43,32076,97506e92-1d23-4396-8ec8-e1901ccc22fa,classic
15,false,false,0825275b-1f3f-11e7-bf6b-3863bb334450,true,38.882629,-77.109366,Fairfax Dr & N Randolph St,41,31034,0825275b-1f3f-11e7-bf6b-3863bb334450,classic
12,false,false,1877540418168925068,true,38.837382,-77.30938,School St & George Mason Blvd,,32282,1877540418168925068,classic
17,false,false,08256742-1f3f-11e7-bf6b-3863bb334450,true,38.865029,-77.039511,Gravelly Point,41,31064,08256742-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,08261b21-1f3f-11e7-bf6b-3863bb334450,true,38.909394,-77.048728,22nd & P ST NW,42,31285,08261b21-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,1b1fd2f7-bcbd-43a2-bed1-ddf8e3cc4614,true,38.927294,-77.103662,Arizona Ave & MacArthur Blvd NW,42,31331,1b1fd2f7-bcbd-43a2-bed1-ddf8e3cc4614,classic
16,false,false,bc1a59ac-f82d-44bd-9f2d-b5801f8bbb8d,true,38.824793,-77.085066,King St & Kenwood Ave,40,31957,bc1a59ac-f82d-44bd-9f2d-b5801f8bbb8d,classic
31,false,false,08247a21-1f3f-11e7-bf6b-3863bb334450,true,38.9086,-77.0323,14th St & Rhode Island Ave NW,42,31203,08247a21-1f3f-11e7-bf6b-3863bb334450,classic
21,false,false,0824ff6e-1f3f-11e7-bf6b-3863bb334450,true,38.88701007722296,-77.09525674581528,Clarendon Metro / Wilson Blvd & N Highland St,41,31022,0824ff6e-1f3f-11e7-bf6b-3863bb334450,classic
39,false,false,08250371-1f3f-11e7-bf6b-3863bb334450,true,38.88637194054526,-77.01770067214966,4th & C St SW,42,31243,08250371-1f3f-11e7-bf6b-3863bb334450,classic
12,false,false,08252645-1f3f-11e7-bf6b-3863bb334450,true,38.88081,-77.090792,Washington Blvd & 7th St N,41,31032,08252645-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,d2a6b8ef-0d6d-4037-84e4-b905142031fa,true,38.878771,-76.97093,Anacostia Roller Skating Pavilion,42,31720,d2a6b8ef-0d6d-4037-84e4-b905142031fa,classic
15,false,false,0824cfe7-1f3f-11e7-bf6b-3863bb334450,true,38.903827,-77.053485,25th St & Pennsylvania Ave NW,42,31237,0824cfe7-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,08253ab7-1f3f-11e7-bf6b-3863bb334450,true,38.805317,-77.049883,King St & Patrick St,40,31044,08253ab7-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,4784f152-5012-49fc-b1bb-723a6d73aa09,true,38.863743,-77.013814,2nd & V St SW / James Creek Marina,42,31667,4784f152-5012-49fc-b1bb-723a6d73aa09,classic
23,false,false,0824a43b-1f3f-11e7-bf6b-3863bb334450,true,38.89903234416315,-77.03335404396057,15th St & New York Ave NW,42,31222,0824a43b-1f3f-11e7-bf6b-3863bb334450,classic
23,false,false,60e5f9b2-611b-4713-b34a-8ce2c2ee8ac8,true,38.876823,-77.002161,3rd & M St SE,42,31669,60e5f9b2-611b-4713-b34a-8ce2c2ee8ac8,classic
11,false,false,0826366d-1f3f-11e7-bf6b-3863bb334450,true,38.924437,-77.217664,Westpark & Jones Branch Dr,104,32205,0826366d-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,08263bd6-1f3f-11e7-bf6b-3863bb334450,true,38.95534,-77.357611,Sunset Hills Rd & Discovery Square,104,32217,08263bd6-1f3f-11e7-bf6b-3863bb334450,classic
31,false,false,08249e81-1f3f-11e7-bf6b-3863bb334450,true,38.88409514578027,-76.99523448944092,Eastern Market Metro / Pennsylvania Ave & 8th St SE,42,31613,08249e81-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,9b9156b3-51c3-44c8-af49-46e3f4dea30f,true,38.93713516763736,-77.01912492513657,Park Pl & Rock Creek Church Rd NW,42,31137,9b9156b3-51c3-44c8-af49-46e3f4dea30f,classic
15,false,false,13a88d55-7065-4bf0-9472-b78e8fafdfb3,true,38.872642,-77.230632,District Ave & Strawberry Ln/Mosaic Market Garage,104,32262,13a88d55-7065-4bf0-9472-b78e8fafdfb3,classic
19,false,false,343aa3f9-0b2f-4599-9854-81cbc04577f4,true,38.937849,-76.993509,10th & Quincy St NE / Turkey Thicket Rec,42,31541,343aa3f9-0b2f-4599-9854-81cbc04577f4,classic
31,false,false,08249aa2-1f3f-11e7-bf6b-3863bb334450,true,38.899632,-77.031686,14th St & New York Ave NW,42,31216,08249aa2-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,fd44b399-4a55-4bbe-a326-20d138a2f0eb,true,38.877415,-77.270731,Vienna Metro South,104,32260,fd44b399-4a55-4bbe-a326-20d138a2f0eb,classic
15,false,false,0099b016-32c9-4536-ac4c-dcc1a117bd95,true,38.870353,-76.945283,41st St & Alabama Ave SE / Fort Davis Rec,42,31724,0099b016-32c9-4536-ac4c-dcc1a117bd95,classic
19,false,false,082483c2-1f3f-11e7-bf6b-3863bb334450,true,38.9172,-77.0259,10th & U St NW,42,31111,082483c2-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,fbd404e2-bd4c-464b-b0db-9eaa011a90ae,true,38.961737,-76.995922,Chillum Rd & Riggs Rd / Riggs Plaza,133,32416,fbd404e2-bd4c-464b-b0db-9eaa011a90ae,classic
19,false,false,082516c1-1f3f-11e7-bf6b-3863bb334450,true,38.917761,-77.04062,California St & Florida Ave NW,42,31116,082516c1-1f3f-11e7-bf6b-3863bb334450,classic
12,false,false,1901331776956725958,true,38.949366,-77.350396,Sunrise Valley Dr & Roland Clarke Pl,,31380,1901331776956725958,classic
15,false,false,1869388517211023780,true,38.833437,-77.047846,Potomac Yard Metro South,,31979,1869388517211023780,classic
15,false,false,08247aa4-1f3f-11e7-bf6b-3863bb334450,true,38.8963,-77.045,20th & E St NW,42,31204,08247aa4-1f3f-11e7-bf6b-3863bb334450,classic
12,false,false,08246d68-1f3f-11e7-bf6b-3863bb334450,true,38.857866,-77.05949,Aurora Hills Cmty Ctr / 18th St & S Hayes St,41,31004,08246d68-1f3f-11e7-bf6b-3863bb334450,classic
12,false,false,065defed-8e90-46b9-a106-28d590704cf8,true,38.87056104566178,-77.04409494996071,Long Bridge Aquatic Center,41,31950,065defed-8e90-46b9-a106-28d590704cf8,classic
11,false,false,082482b3-1f3f-11e7-bf6b-3863bb334450,true,38.8952,-77.0436,19th & E Street NW,42,31206,082482b3-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,0824c29d-1f3f-11e7-bf6b-3863bb334450,true,38.8692,-76.9599,Branch & Pennsylvania Ave SE,42,31701,0824c29d-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,c645ddde-0156-47ab-9616-3121f541a6f0,true,38.94796174822241,-77.02154964208603,Kansas Ave & Sherman Cr NW,42,31417,c645ddde-0156-47ab-9616-3121f541a6f0,classic
17,false,false,08251e7d-1f3f-11e7-bf6b-3863bb334450,true,38.893993,-77.07857,Wilson Blvd & N Quinn St,41,31027,08251e7d-1f3f-11e7-bf6b-3863bb334450,classic
11,false,false,c271d265-76c8-49f9-9b3c-b9490fb97ac0,true,38.878601,-77.222808,Hartland Rd & Harte Pl,104,32255,c271d265-76c8-49f9-9b3c-b9490fb97ac0,classic
19,false,false,0825bd74-1f3f-11e7-bf6b-3863bb334450,true,38.96115,-77.088659,Friendship Blvd & Willard Ave,44,32040,0825bd74-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,0824c0d5-1f3f-11e7-bf6b-3863bb334450,true,38.900413,-76.982872,Bladensburg Rd & Benning Rd NE,42,31617,0824c0d5-1f3f-11e7-bf6b-3863bb334450,classic
23,false,false,082603fc-1f3f-11e7-bf6b-3863bb334450,true,38.913601175143924,-77.02711522579193,11th & S St NW,42,31280,082603fc-1f3f-11e7-bf6b-3863bb334450,classic
23,false,false,0824e24c-1f3f-11e7-bf6b-3863bb334450,true,38.89816396413188,-77.03189760446548,14th & G St NW,42,31238,0824e24c-1f3f-11e7-bf6b-3863bb334450,classic
12,false,false,08251ded-1f3f-11e7-bf6b-3863bb334450,true,38.885801,-77.097745,Fairfax Dr & Wilson Blvd,41,31023,08251ded-1f3f-11e7-bf6b-3863bb334450,classic
11,false,false,082653a6-1f3f-11e7-bf6b-3863bb334450,true,38.955170598044894,-77.3630940914154,Town Center Pkwy & Sunset Hills Rd,104,32224,082653a6-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,0825b1a2-1f3f-11e7-bf6b-3863bb334450,true,38.977933,-77.006472,Carroll & Ethan Allen Ave,44,32026,0825b1a2-1f3f-11e7-bf6b-3863bb334450,classic
11,false,false,3c6a1bf0-3aac-4406-990d-966cc8edca52,true,38.946735,-77.331008,Reston Station Blvd & Sunset Hills Rd,104,32228,3c6a1bf0-3aac-4406-990d-966cc8edca52,classic
21,false,false,0825bc56-1f3f-11e7-bf6b-3863bb334450,true,38.862841,-77.054277,Eads St & 12th St S,41,31071,0825bc56-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,5f060548-684b-469b-8825-66c80d77a874,true,38.88791377249907,-77.12801456451415,Virginia Hospital Center,41,31976,5f060548-684b-469b-8825-66c80d77a874,classic
15,false,false,0825f6b3-1f3f-11e7-bf6b-3863bb334450,true,38.897612,-77.080851,Langston Blvd & N Scott St,41,31080,0825f6b3-1f3f-11e7-bf6b-3863bb334450,classic
23,false,false,082633ec-1f3f-11e7-bf6b-3863bb334450,true,38.870695,-76.982359,16th & Q St SE / Anacostia HS,42,31812,082633ec-1f3f-11e7-bf6b-3863bb334450,classic
11,false,false,0825e0a1-1f3f-11e7-bf6b-3863bb334450,true,38.997445,-77.023894,Veterans Pl & Pershing Dr ,44,32043,0825e0a1-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,1929517249726509974,true,38.831211,-77.308069,GMU/Horizon Hall & Harris Theater,,32295,1929517249726509974,classic
19,false,false,a6076d62-317a-40be-80a3-5654a042c20a,true,38.84627,-76.98185,Alabama Ave & Stanton Rd SE / Shops at Park Village,42,31813,a6076d62-317a-40be-80a3-5654a042c20a,classic
19,false,false,0826547e-1f3f-11e7-bf6b-3863bb334450,true,38.93293,-76.979517,18th & Monroe St NE,42,31521,0826547e-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,336a1fe2-8e92-49ad-ab6a-c6c392d3edcd,true,38.910993,-76.985854,Capitol Ave & Kendall St NE,42,31530,336a1fe2-8e92-49ad-ab6a-c6c392d3edcd,classic
19,false,false,1926924117062925284,true,38.912181,-77.066074,33rd St & Wisconsin Ave NW,,31337,1926924117062925284,classic
19,false,false,4ae62d55-b4b3-47d7-ada9-79185e2be3b9,true,38.942024743273045,-77.01822102069855,Grant Circle,42,31421,4ae62d55-b4b3-47d7-ada9-79185e2be3b9,classic
19,false,false,08247baa-1f3f-11e7-bf6b-3863bb334450,true,38.9366839345886,-77.02418088912964,Georgia & New Hampshire Ave NW,42,31400,08247baa-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,0824e72a-1f3f-11e7-bf6b-3863bb334450,true,38.897857,-77.026975,11th & F St NW,42,31262,0824e72a-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,d39e9b29-0ba7-453f-9f1e-b0a856d448b7,true,38.892556,-77.082089,Wilson Blvd & N Troy St,41,31924,d39e9b29-0ba7-453f-9f1e-b0a856d448b7,classic
12,false,false,72c402d9-63d9-4025-95a9-1577a34e5f52,true,38.87947660895433,-77.11456328630447,Wilson Blvd & N Vermont St,41,31926,72c402d9-63d9-4025-95a9-1577a34e5f52,classic
15,false,false,082600d8-1f3f-11e7-bf6b-3863bb334450,true,38.876528,-77.12712,Wilson Blvd & N Illinois St ,41,31902,082600d8-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,08256a59-1f3f-11e7-bf6b-3863bb334450,true,38.887378,-77.001955,3rd St & Pennsylvania Ave SE,42,31269,08256a59-1f3f-11e7-bf6b-3863bb334450,classic
23,false,false,08261c65-1f3f-11e7-bf6b-3863bb334450,true,38.925284,-77.032375,14th & Girard St NW,42,31123,08261c65-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,08264525-1f3f-11e7-bf6b-3863bb334450,true,39.014716,-77.107143,Pooks Hill Rd & Linden Ave,44,32057,08264525-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,5945c731-a300-46e6-8e51-3236ad1f65f2,true,38.88994,-76.825535,Largo Rd & Campus Way / Prince Georges's Comm Col,133,32405,5945c731-a300-46e6-8e51-3236ad1f65f2,classic
15,false,false,3ced143d-294e-4050-80a7-b40d76c42c0d,true,39.04873,-77.1257,Executive Blvd & E Jefferson St,43,32079,3ced143d-294e-4050-80a7-b40d76c42c0d,classic
15,false,false,08251a1b-1f3f-11e7-bf6b-3863bb334450,true,38.88732,-76.983569,15th St & Massachusetts Ave SE,42,31626,08251a1b-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,08256b2e-1f3f-11e7-bf6b-3863bb334450,true,38.917622,-77.01597,3rd & Elm St NW,42,31118,08256b2e-1f3f-11e7-bf6b-3863bb334450,classic
16,false,false,f69c2ab2-8d2b-493a-9da4-3a76d0e34753,true,39.04317,-77.1135,Woodglen Dr & Executive Blvd,43,32078,f69c2ab2-8d2b-493a-9da4-3a76d0e34753,classic
11,false,false,082616fc-1f3f-11e7-bf6b-3863bb334450,true,38.884829,-77.127671,Washington Blvd & N Frederick St,41,31901,082616fc-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,5982cdb9-2f4d-490f-8e7c-030adfac87be,true,38.88715,-77.16212,W&OD Trail & Langston Blvd,41,31948,5982cdb9-2f4d-490f-8e7c-030adfac87be,classic
19,false,false,08258e2d-1f3f-11e7-bf6b-3863bb334450,true,38.87501,-77.0024,3rd & Tingey St SE,42,31634,08258e2d-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,c77801a4-2795-4f72-825e-c02f8facb72f,true,39.0391022,-76.9918237,New Hampshire & Lockwood,44,32089,c77801a4-2795-4f72-825e-c02f8facb72f,classic
19,false,false,08252c4a-1f3f-11e7-bf6b-3863bb334450,true,38.903584,-77.044789,20th & L St NW,42,31250,08252c4a-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,0826154d-1f3f-11e7-bf6b-3863bb334450,true,38.812718,-77.044097,Saint Asaph St & Madison St,40,31097,0826154d-1f3f-11e7-bf6b-3863bb334450,classic
11,false,false,0824980b-1f3f-11e7-bf6b-3863bb334450,true,38.865784,-76.9784,Anacostia Library,42,31804,0824980b-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,08261fb3-1f3f-11e7-bf6b-3863bb334450,true,38.880992,-77.135271,Kennebec St & 11th St N,41,31905,08261fb3-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,082654f4-1f3f-11e7-bf6b-3863bb334450,true,38.88345,-77.021741,7th & E St SW,42,31294,082654f4-1f3f-11e7-bf6b-3863bb334450,classic
12,false,false,1877158937567185816,true,38.844249,-77.305336,South St & University Dr,,32283,1877158937567185816,classic
11,false,false,1892762694406615240,true,38.868544703880275,-77.28208337922068,Kingsbridge Dr & Draper Dr,,31387,1892762694406615240,classic
19,false,false,0825e31a-1f3f-11e7-bf6b-3863bb334450,true,38.975219,-77.016855,Takoma Metro,42,31408,0825e31a-1f3f-11e7-bf6b-3863bb334450,classic
